Course code,Course Name,similarity,Student_ID
CSCI 120L,Introduction to Computer Science II Laboratory,0.7639234306268412,F00184
CORE 150,Composition I,0.24307893615143922,F00184
CORE 120,Critical Thinking,0.23173367901188785,F00184
CORE 100,New Student Orientation,0.22614006311364396,F00184
CSCI 312L,Database Management Laboratory,0.5749431934549798,F00185
CSCI 380,Machine Learning,0.40574004630416166,F00185
MATH 390B,Special Topics in Biostatistics,0.405589942514479,F00185
CSCI 380L,Machine Learning Laboratory,0.3740718451420409,F00185
MATH 390,Special Topics in Mathematics,0.19767797310937565,F00185
CSCI 210,Sophomore Seminar,0.7356781164723363,F00186
HSS 290,Behavioral Statistics,0.391995004217612,F00186
KINS 275L,Introduction to Exercise Science Laboratory,0.19195243559609404,F00186
KINS 275,Introduction to Exercise Science,0.1771219191434914,F00186
CSCI 285L,Bioinformatics I Laboratory,0.11052609659386918,F00186
CSCI 241,Data Structures and Algorithms,0.7628618875836356,F00187
CSCI 210,Sophomore Seminar,0.7160053630877141,F00187
MATH 240,Linear Algebra,0.6714872287367445,F00187
HSS 290,Behavioral Statistics,0.29087577824457433,F00187
KINS 275L,Introduction to Exercise Science Laboratory,0.22374994946770324,F00187
CSCI 312L,Database Management Laboratory,0.71984376184937,F00188
CORE 360,The World and its Peoples,0.44426507037924656,F00188
PSCI 340,Independent Study in Political Science,0.17576220887596566,F00188
PSCI 320,Selected Topics in Political Science ,0.17179307941927177,F00188
MATH 390,Special Topics in Mathematics,0.14952861846172621,F00188
HMLS 400,Critical Infrastructure Protection,0.04932822204036564,F00189
SOC 100,Introduction to Sociology,0.029510894149668548,F00189
CHEM 470L,Analytical Chemistry Laboratory,0.02588109964271386,F00189
AERO-4516L,Leadership Laboratory IV,0.024221945338670472,F00189
SW 486,Social Work Field Experience and Seminar II,0.013771952973621037,F00189
CSCI 120L,Introduction to Computer Science II Laboratory,0.7767051316189263,F00190
CSCI 110L,Introduction to Computer Science I Laboratory,0.7746587844655592,F00190
CORE 120,Critical Thinking,0.2645978540384624,F00190
CORE 150,Composition I,0.2591655676186614,F00190
CORE 100,New Student Orientation,0.2411057031352753,F00190
CORE 260,Humanities,0.749282888874512,F00191
CORE 210,Introduction to Social Justice,0.28367634374432893,F00191
CORE 220,The Creative Arts,0.22830541732736742,F00191
KINS 275,Introduction to Exercise Science,0.22490962345809834,F00191
KINS 275L,Introduction to Exercise Science Laboratory,0.22060731723362492,F00191
CSCI 120L,Introduction to Computer Science II Laboratory,0.7995778234378549,F00192
CORE 150,Composition I,0.5249814674507108,F00192
CORE 100,New Student Orientation,0.488398312344244,F00192
PSCI 111,Introduction to Political Science,0.20638917638052462,F00192
CORE 131,Essential Mathematics for a Contemporary World,0.16145882066599201,F00192
CORE 260,Humanities,0.6607323132295427,F00193
CORE 201,Introduction to Business and Entrepreneurship,0.6378568007051141,F00193
MATH 220,Introduction to Higher Algebra,0.3177280641339174,F00193
CORE 210,Introduction to Social Justice,0.30002346644461403,F00193
CORE 220,The Creative Arts,0.22411372299190574,F00193
CSCI 310,Junior Seminar,0.7823984080441794,F00194
CSCI 360,Computer Networks and Distributed Systems ,0.19409927866286014,F00194
PSCI 340,Independent Study in Political Science,0.1646340755286399,F00194
PSCI 320,Selected Topics in Political Science ,0.16091624583740388,F00194
CSCI 390,Special Topics ,0.10676843889173317,F00194
CSCI 310,Junior Seminar,0.5751805969572975,F00195
CSCI 312L,Database Management Laboratory,0.5115207443875693,F00195
CSCI 380L,Machine Learning Laboratory,0.33289239121757525,F00195
MATH 390B,Special Topics in Biostatistics,0.1948283263762774,F00195
PSCI 340,Independent Study in Political Science,0.1616418873524377,F00195
CSCI 241L,Data Structures and Algorithms Laboratory,0.7204542269857643,F00196
CSCI 230L,Introduction to Computer Architecture Laboratory,0.6530573378883565,F00196
CSCI 261,Operating Systems,0.614356906414281,F00196
CSCI 291,Theory of Computation,0.5525647434544811,F00196
CSCI 282,Programming Languages,0.5331018966886307,F00196
MATH 240,Linear Algebra,0.6450220148424217,F00197
CSCI 230L,Introduction to Computer Architecture Laboratory,0.6142045507059939,F00197
CSCI 282L,Programming Languages Laboratory,0.6053142990975793,F00197
KINS 275L,Introduction to Exercise Science Laboratory,0.2040307237134572,F00197
KINS 275,Introduction to Exercise Science,0.19030585215678805,F00197
MATH 240,Linear Algebra,0.7343317847323383,F00198
CSCI 210,Sophomore Seminar,0.598421553979357,F00198
CSCI 241L,Data Structures and Algorithms Laboratory,0.5898522924616817,F00198
HSS 290,Behavioral Statistics,0.32761326085626247,F00198
KINS 275L,Introduction to Exercise Science Laboratory,0.1820984125266649,F00198
CSCI 412,Senior Seminar II,0.826840224914871,F00199
HIS 499,Senior Seminar,0.06422551286528548,F00199
PHYS 490,Senior Seminar,0.05858063157063088,F00199
BIOL 497,Senior Seminar ,0.05833381304253734,F00199
BIOL 498,Senior Seminar,0.05833381304253733,F00199
CSCI 120L,Introduction to Computer Science II Laboratory,0.637259559514897,F00200
CSCI 110L,Introduction to Computer Science I Laboratory,0.628880406298943,F00200
CORE 120,Critical Thinking,0.2311191130404381,F00200
CORE 150,Composition I,0.20852059805184106,F00200
CORE 100,New Student Orientation,0.19398991105737126,F00200
CSCI 210,Sophomore Seminar,0.748619509410539,F00201
CSCI 241L,Data Structures and Algorithms Laboratory,0.665451394006314,F00201
CSCI 230L,Introduction to Computer Architecture Laboratory,0.5293650704095552,F00201
CORE 260,Humanities,0.4907058162280331,F00201
CSCI 261L,Operating Systems Laboratory,0.4866300662365617,F00201
CSCI 411,Senior Seminar I,0.7546892749166103,F00202
CSCI 412,Senior Seminar II,0.7523092346788623,F00202
HIS 499,Senior Seminar,0.04963736107984487,F00202
PHYS 490,Senior Seminar,0.04527465537964513,F00202
BIOL 497,Senior Seminar ,0.04508389909209516,F00202
CSCI 411,Senior Seminar I,0.8175956313658507,F00203
HIS 499,Senior Seminar,0.06470338757785193,F00203
PHYS 490,Senior Seminar,0.059016505123443065,F00203
BIOL 497,Senior Seminar ,0.058767850123705986,F00203
BIOL 498,Senior Seminar,0.05876785012370598,F00203
CSCI 310,Junior Seminar,0.6536975646978443,F00204
CSCI 312L,Database Management Laboratory,0.5728678413587127,F00204
MATH 390,Special Topics in Mathematics,0.17290442957742347,F00204
PSCI 340,Independent Study in Political Science,0.1728414029371848,F00204
PSCI 320,Selected Topics in Political Science ,0.16893823223785429,F00204
MATH 390,Special Topics in Mathematics,0.29515336513144774,F00205
PSCI 320,Selected Topics in Political Science ,0.14969081957019642,F00205
PSCI 340,Independent Study in Political Science,0.11054079441349415,F00205
AERO-3516L,Leadership Laboratory III,0.06898809751939455,F00205
MUS 320,Junior Recital ,0.05288800729932489,F00205
MATH 240,Linear Algebra,0.6918235483529886,F00206
CSCI 210,Sophomore Seminar,0.6788399784967103,F00206
CSCI 241,Data Structures and Algorithms,0.6572644777034901,F00206
CSCI 241L,Data Structures and Algorithms Laboratory,0.647435149897531,F00206
HSS 290,Behavioral Statistics,0.35346688540763066,F00206
CSCI 210,Sophomore Seminar,0.773662399501188,F00207
CSCI 241L,Data Structures and Algorithms Laboratory,0.7567507602266292,F00207
CSCI 261L,Operating Systems Laboratory,0.5655863712923298,F00207
CSCI 230L,Introduction to Computer Architecture Laboratory,0.5581648606601215,F00207
CSCI 291,Theory of Computation,0.5163404249225342,F00207
CSCI 210,Sophomore Seminar,0.7903440811265877,F00208
CSCI 241,Data Structures and Algorithms,0.7702840801968296,F00208
CSCI 230L,Introduction to Computer Architecture Laboratory,0.6649911999159475,F00208
CSCI 261L,Operating Systems Laboratory,0.6159425206543623,F00208
CSCI 282,Programming Languages,0.5396012981092057,F00208
CSCI 412,Senior Seminar II,0.6018140702272928,F00209
HIS 499,Senior Seminar,0.07409155917011884,F00209
PHYS 490,Senior Seminar,0.06757953555532166,F00209
BIOL 498,Senior Seminar,0.06729480182938191,F00209
BIOL 497,Senior Seminar ,0.06729480182938191,F00209
CSCI 411,Senior Seminar I,0.456458627760649,F00210
CSCI 412,Senior Seminar II,0.4545520592950799,F00210
SOC 100,Introduction to Sociology,0.06391162069205884,F00210
EDUC 410,Elementary Student Seminar ,0.022342854704676764,F00210
EDUC 460,Secondary Student Seminar ,0.021590452922869482,F00210
CSCI 412,Senior Seminar II,0.7960456962719391,F00211
HIS 499,Senior Seminar,0.0721779071162629,F00211
PHYS 490,Senior Seminar,0.0658340773889314,F00211
BIOL 498,Senior Seminar,0.06555669782432325,F00211
BIOL 497,Senior Seminar ,0.06555669782432325,F00211
CSCI 110L,Introduction to Computer Science I Laboratory,0.768825143278451,F00212
CSCI 120L,Introduction to Computer Science II Laboratory,0.7643997097947062,F00212
CORE 150,Composition I,0.4952579887874015,F00212
CORE 120,Critical Thinking,0.472142743500539,F00212
CORE 100,New Student Orientation,0.4607461041879182,F00212
CSCI 210,Sophomore Seminar,0.782947093289916,F00213
CSCI 230L,Introduction to Computer Architecture Laboratory,0.6596944000270126,F00213
CSCI 261L,Operating Systems Laboratory,0.6263034871930769,F00213
CSCI 282,Programming Languages,0.6231328436561387,F00213
CSCI 291,Theory of Computation,0.5686460308231296,F00213
MATH 390,Special Topics in Mathematics,0.36031208636031814,F00214
AERO-3516L,Leadership Laboratory III,0.06375577511230897,F00214
PSCI 340,Independent Study in Political Science,0.057480304100320505,F00214
PSCI 320,Selected Topics in Political Science ,0.05618226187814232,F00214
HIS 350,History Seminar,0.04414426442521594,F00214
CSCI 411,Senior Seminar I,0.7560764699657212,F00215
HIS 499,Senior Seminar,0.044063032026374196,F00215
PHYS 490,Senior Seminar,0.04019026287008634,F00215
BIOL 498,Senior Seminar,0.04002092871886048,F00215
BIOL 497,Senior Seminar ,0.04002092871886048,F00215
CSCI 411,Senior Seminar I,0.7351471551770741,F00216
HIS 499,Senior Seminar,0.08714154148302095,F00216
PHYS 490,Senior Seminar,0.07948253440686645,F00216
BIOL 498,Senior Seminar,0.07914764962284371,F00216
BIOL 497,Senior Seminar ,0.07914764962284371,F00216
CSCI 110L,Introduction to Computer Science I Laboratory,0.6711568438844779,F00217
CORE 150,Composition I,0.5067266591281241,F00217
CORE 132,Essential Mathematics for a Contemporary World II,0.23015317939917468,F00217
CORE 131,Essential Mathematics for a Contemporary World,0.22174850413092329,F00217
MATH 100,Intermediate Algebra,0.17625520055054023,F00217
CORE 210,Introduction to Social Justice,0.17857978007809014,F00218
CORE 220,The Creative Arts,0.16837610919077814,F00218
PHYS 252,Electronics ,0.1373731066730973,F00218
PHYS 262,Heat and Thermodynamics ,0.11267992072112056,F00218
CHEM 203,Experiments in Organic Chemistry I,0.09185494190526437,F00218
CSCI 210,Sophomore Seminar,0.7876509335494196,F00219
CSCI 241L,Data Structures and Algorithms Laboratory,0.700136181217228,F00219
CSCI 282L,Programming Languages Laboratory,0.6003307896698784,F00219
CSCI 230L,Introduction to Computer Architecture Laboratory,0.574903457120897,F00219
CSCI 261L,Operating Systems Laboratory,0.5148722538567511,F00219
CORE 260,Humanities,0.7463174113588353,F00220
CORE 201,Introduction to Business and Entrepreneurship,0.7204788184083992,F00220
CSCI 210,Sophomore Seminar,0.4218392974498718,F00220
CSCI 241L,Data Structures and Algorithms Laboratory,0.41281858806773863,F00220
HSS 290,Behavioral Statistics,0.32108073013597205,F00220
CSCI 310,Junior Seminar,0.7216555576360674,F00221
CSCI 312L,Database Management Laboratory,0.6400179914791172,F00221
PSCI 340,Independent Study in Political Science,0.15647127146969364,F00221
PSCI 320,Selected Topics in Political Science ,0.1529377773432345,F00221
CSCI 390,Special Topics ,0.1242592172424569,F00221
CSCI 210,Sophomore Seminar,0.768601868867047,F00222
CSCI 241L,Data Structures and Algorithms Laboratory,0.696370934872858,F00222
CSCI 230L,Introduction to Computer Architecture Laboratory,0.591737981852767,F00222
CSCI 261L,Operating Systems Laboratory,0.5312285834084138,F00222
KINS 275L,Introduction to Exercise Science Laboratory,0.20927779468559463,F00222
CSCI 411,Senior Seminar I,0.5882698390775766,F00223
CSCI 412,Senior Seminar II,0.5777367868153116,F00223
MKT 400,Special Topics in Marketing,0.08871046514181341,F00223
CHEM 470L,Analytical Chemistry Laboratory,0.05517847019453365,F00223
AERO-4516L,Leadership Laboratory IV,0.05164115541356901,F00223
CSCI 241L,Data Structures and Algorithms Laboratory,0.7881267727730545,F00224
KINS 275,Introduction to Exercise Science,0.21103359626746693,F00224
KINS 275L,Introduction to Exercise Science Laboratory,0.20627539716206691,F00224
HSS 290,Behavioral Statistics,0.19348437511905886,F00224
CSCI 285L,Bioinformatics I Laboratory,0.09909732892000606,F00224
CSCI 411,Senior Seminar I,0.7226414666971663,F00225
CSCI 412,Senior Seminar II,0.7097024719876359,F00225
CHEM 470L,Analytical Chemistry Laboratory,0.03767849712067989,F00225
AERO-4516L,Leadership Laboratory IV,0.03526304949555312,F00225
ART 401,Senior Portfolio,0.0,F00225
CSCI 120L,Introduction to Computer Science II Laboratory,0.8389987098865306,F00226
CORE 160,Composition II,0.6317600660171647,F00226
CORE 120,Critical Thinking,0.6091372033102529,F00226
CORE 100,New Student Orientation,0.5809036411003157,F00226
PSCI 111,Introduction to Political Science,0.24725353098061637,F00226
CSCI 210,Sophomore Seminar,0.5765621669748883,F00227
CSCI 241L,Data Structures and Algorithms Laboratory,0.5750374703512162,F00227
HSS 290,Behavioral Statistics,0.1905395968366555,F00227
KINS 275L,Introduction to Exercise Science Laboratory,0.18955375877795735,F00227
KINS 275,Introduction to Exercise Science,0.17029773954384403,F00227
KINS 275,Introduction to Exercise Science,0.23291427556808184,F00228
KINS 275L,Introduction to Exercise Science Laboratory,0.22857124795037573,F00228
CORE 210,Introduction to Social Justice,0.13348469811433195,F00228
CORE 220,The Creative Arts,0.08271515044702839,F00228
CSCI 285L,Bioinformatics I Laboratory,0.07364348651701504,F00228
CORE 360,The World and its Peoples,0.8160263871755514,F00229
PSCI 340,Independent Study in Political Science,0.13627839959153282,F00229
PSCI 320,Selected Topics in Political Science ,0.13320090862468015,F00229
MATH 390,Special Topics in Mathematics,0.0939309467342481,F00229
MATH 395,Senior Seminar,0.07984519655538742,F00229
CSCI 411,Senior Seminar I,0.6873817988551124,F00230
CSCI 412,Senior Seminar II,0.6864611307716704,F00230
SOC 100,Introduction to Sociology,0.07015430520275691,F00230
MKT 400,Special Topics in Marketing,0.051433230354303715,F00230
CHEM 470L,Analytical Chemistry Laboratory,0.02617680032461309,F00230
MATH 395,Senior Seminar,0.42719496337520113,F00231
MATH 390,Special Topics in Mathematics,0.2665099613143386,F00231
PHYS 359,Introduction to Materials Science,0.1982637432066778,F00231
PHYS 330,Introduction to Astrophysics,0.11048083343339893,F00231
PHYS 340,Methods in Theoretical Physics,0.09824120227828577,F00231
CORE 150,Composition I,0.7386752392231573,F00232
CORE 120,Critical Thinking,0.6884072909083465,F00232
CSCI 120L,Introduction to Computer Science II Laboratory,0.6797170257374736,F00232
CSCI 110L,Introduction to Computer Science I Laboratory,0.6765625265364777,F00232
CORE 132,Essential Mathematics for a Contemporary World II,0.23404004160043196,F00232
CORE 150,Composition I,0.737729824191278,F00233
CORE 120,Critical Thinking,0.7109559786362931,F00233
CORE 100,New Student Orientation,0.6715577164347909,F00233
CSCI 120L,Introduction to Computer Science II Laboratory,0.6197499706208582,F00233
CSCI 110L,Introduction to Computer Science I Laboratory,0.6082138839318952,F00233
CSCI 120L,Introduction to Computer Science II Laboratory,0.8225783888589786,F00234
CORE 150,Composition I,0.5249578519190776,F00234
PSCI 111,Introduction to Political Science,0.2006256401829002,F00234
CORE 132,Essential Mathematics for a Contemporary World II,0.1377243822755564,F00234
CORE 131,Essential Mathematics for a Contemporary World,0.13476877374994428,F00234
CSCI 310,Junior Seminar,0.7920904457335056,F00235
CSCI 312,Database Management ,0.7436379182069243,F00235
CSCI 312L,Database Management Laboratory,0.7247357903628968,F00235
NSCI 360,Statistics,0.398404717372761,F00235
PHYS 359,Introduction to Materials Science,0.18764552906180212,F00235
CSCI 310,Junior Seminar,0.7098347765435058,F00236
CSCI 312L,Database Management Laboratory,0.6492421332214948,F00236
PSCI 340,Independent Study in Political Science,0.16749601576362708,F00236
PSCI 320,Selected Topics in Political Science ,0.16371355664287585,F00236
CSCI 390,Special Topics ,0.10392276658896409,F00236
CSCI 312L,Database Management Laboratory,0.7265388886674384,F00237
CSCI 360,Computer Networks and Distributed Systems ,0.21952239841464746,F00237
PSCI 340,Independent Study in Political Science,0.1591532338148611,F00237
PSCI 320,Selected Topics in Political Science ,0.15555917458846366,F00237
CSCI 390,Special Topics ,0.12694060439119448,F00237
NSCI 360,Statistics,0.5089299049444325,F00238
MATH 395,Senior Seminar,0.3610173328953782,F00238
PHYS 359,Introduction to Materials Science,0.2273807172727499,F00238
PSCI 340,Independent Study in Political Science,0.17371863643490396,F00238
PSCI 320,Selected Topics in Political Science ,0.16979565571305233,F00238
CSCI 210,Sophomore Seminar,0.7977818581259578,F00239
CSCI 241L,Data Structures and Algorithms Laboratory,0.7121861324003346,F00239
CSCI 230L,Introduction to Computer Architecture Laboratory,0.5564679324933421,F00239
CSCI 261L,Operating Systems Laboratory,0.5039926131152085,F00239
CORE 201,Introduction to Business and Entrepreneurship,0.5024563138676272,F00239
CSCI 120L,Introduction to Computer Science II Laboratory,0.8145496434145153,F00240
CORE 150,Composition I,0.46195116917025025,F00240
CORE 120,Critical Thinking,0.44039045772757823,F00240
CORE 100,New Student Orientation,0.429760258974062,F00240
PSCI 111,Introduction to Political Science,0.2106647286767848,F00240
CORE 210,Introduction to Social Justice,0.20441741106334882,F00241
KINS 275L,Introduction to Exercise Science Laboratory,0.19190030650677625,F00241
KINS 275,Introduction to Exercise Science,0.17433875621095565,F00241
CORE 220,The Creative Arts,0.16246770064543278,F00241
SPED 270,Professional Aspects of Special Education,0.0766434111617393,F00241
CSCI 110L,Introduction to Computer Science I Laboratory,0.7979332272475317,F00242
CORE 160,Composition II,0.5531606235369175,F00242
CORE 120,Critical Thinking,0.5215436646176621,F00242
CORE 100,New Student Orientation,0.5089545798265642,F00242
PSCI 111,Introduction to Political Science,0.2197302207147366,F00242
CORE 360,The World and its Peoples,0.5602102612178365,F00243
MATH 390,Special Topics in Mathematics,0.25355134933740137,F00243
PSCI 320,Selected Topics in Political Science ,0.1569413387745811,F00243
PSCI 340,Independent Study in Political Science,0.12585694499079988,F00243
BIOL 370,Introduction to Cancer Biology,0.05387139203444405,F00243
CSCI 210,Sophomore Seminar,0.6465750147510589,F00244
CSCI 241,Data Structures and Algorithms,0.6111291851264637,F00244
CSCI 230L,Introduction to Computer Architecture Laboratory,0.5959095662354,F00244
CSCI 241L,Data Structures and Algorithms Laboratory,0.5948993753668959,F00244
CSCI 261,Operating Systems,0.47245208154007723,F00244
CSCI 411,Senior Seminar I,0.7191817815212448,F00245
CSCI 412,Senior Seminar II,0.7063047329499459,F00245
AERO 4515,National Security Affairs - Preparing for Active Duty,0.0,F00245
AERO-4516L,Leadership Laboratory IV,0.0,F00245
ART 401,Senior Portfolio,0.0,F00245
CSCI 110L,Introduction to Computer Science I Laboratory,0.7538395817178816,F00246
CSCI 120L,Introduction to Computer Science II Laboratory,0.7495004066070357,F00246
CORE 150,Composition I,0.2544305692328384,F00246
CORE 120,Critical Thinking,0.242555495736916,F00246
CORE 100,New Student Orientation,0.2367006615024375,F00246
CSCI 110L,Introduction to Computer Science I Laboratory,0.7408349281991136,F00247
CSCI 120L,Introduction to Computer Science II Laboratory,0.7365706091587663,F00247
CORE 150,Composition I,0.4398060282148994,F00247
CORE 120,Critical Thinking,0.419278900029205,F00247
CORE 100,New Student Orientation,0.40915829463856057,F00247
CORE 210,Introduction to Social Justice,0.2249145505529299,F00248
KINS 275,Introduction to Exercise Science,0.18615590099468016,F00248
KINS 275L,Introduction to Exercise Science Laboratory,0.18423083294701095,F00248
CORE 220,The Creative Arts,0.13716171638066085,F00248
MATH 285,Bioinformatics I,0.11127238844017091,F00248
CSCI 110L,Introduction to Computer Science I Laboratory,0.8579803573714393,F00249
MATH 130,Calculus II,0.802169246603204,F00249
CORE 120,Critical Thinking,0.3031022337888139,F00249
CORE 150,Composition I,0.28978685542351146,F00249
CORE 100,New Student Orientation,0.2695931569082988,F00249
CSCI 411,Senior Seminar I,0.5755899525073043,F00250
CSCI 412,Senior Seminar II,0.5652839353555486,F00250
BAD 490,Business Policy,0.07245642186330031,F00250
HIS 499,Senior Seminar,0.05504066258875302,F00250
PHYS 490,Senior Seminar,0.05020305222440538,F00250
SW 486,Social Work Field Experience and Seminar II,0.01335059768275,F00251
AERO-4516L,Leadership Laboratory IV,0.0,F00251
ART 400,Independent Study,0.0,F00251
ART 401,Senior Portfolio,0.0,F00251
AERO 4515,National Security Affairs - Preparing for Active Duty,0.0,F00251
CSCI 110L,Introduction to Computer Science I Laboratory,0.8044608259597381,F00252
CORE 150,Composition I,0.6016074090524584,F00252
CORE 120,Critical Thinking,0.5735285024189887,F00252
CORE 100,New Student Orientation,0.5596846012523297,F00252
PSCI 111,Introduction to Political Science,0.21548546739629207,F00252
CSCI 411,Senior Seminar I,0.7423431361404317,F00253
CSCI 412,Senior Seminar II,0.7290513803336722,F00253
HIS 499,Senior Seminar,0.02845604816016897,F00253
PHYS 490,Senior Seminar,0.025955001351620224,F00253
BIOL 497,Senior Seminar ,0.02584564481075486,F00253
MATH 390B,Special Topics in Biostatistics,0.2900258473365319,F00254
CSCI 390M,Special Topics: Machine Learning for Social Sciences,0.2047069057435967,F00254
PSCI 340,Independent Study in Political Science,0.16803137533420529,F00254
PSCI 320,Selected Topics in Political Science ,0.16423682651877455,F00254
CSCI 390,Special Topics ,0.11025201432881677,F00254
CSCI 210,Sophomore Seminar,0.42149032551998133,F00255
CSCI 241L,Data Structures and Algorithms Laboratory,0.4060243833496735,F00255
CORE 210,Introduction to Social Justice,0.3574296194911906,F00255
CORE 220,The Creative Arts,0.32056342743118676,F00255
CSCI 230L,Introduction to Computer Architecture Laboratory,0.3037167888593257,F00255
CSCI 241L,Data Structures and Algorithms Laboratory,0.748147888641407,F00256
CSCI 210,Sophomore Seminar,0.7428140485003661,F00256
CSCI 282L,Programming Languages Laboratory,0.6147757820268143,F00256
CSCI 261,Operating Systems,0.612538681071781,F00256
CSCI 291,Theory of Computation,0.5478607917026455,F00256
CORE 210,Introduction to Social Justice,0.3158997251295035,F00257
CORE 220,The Creative Arts,0.21934626451638195,F00257
KINS 275L,Introduction to Exercise Science Laboratory,0.15670969933649925,F00257
KINS 275,Introduction to Exercise Science,0.14833317401632873,F00257
MATH 285,Bioinformatics I,0.09677753611925033,F00257
CSCI 241L,Data Structures and Algorithms Laboratory,0.5265233389871989,F00258
CSCI 210,Sophomore Seminar,0.5204078674439538,F00258
KINS 275L,Introduction to Exercise Science Laboratory,0.21291789092263763,F00258
KINS 275,Introduction to Exercise Science,0.20985199018306872,F00258
CORE 210,Introduction to Social Justice,0.13222437870209522,F00258
CSCI 310,Junior Seminar,0.7951875047879011,F00259
CSCI 312,Database Management ,0.735544857589346,F00259
CSCI 312L,Database Management Laboratory,0.7048960162768594,F00259
PSCI 340,Independent Study in Political Science,0.14187588848826627,F00259
PSCI 320,Selected Topics in Political Science ,0.1386719928852542,F00259
CORE 201,Introduction to Business and Entrepreneurship,0.6262546160572466,F00260
CORE 210,Introduction to Social Justice,0.259395587767041,F00260
CORE 220,The Creative Arts,0.24645966334466046,F00260
MATH 200S,Mathematics for Elementary Teachers,0.21719687547606092,F00260
KINS 275,Introduction to Exercise Science,0.16718430062611772,F00260
MATH 395,Senior Seminar,0.326952640243319,F00261
MATH 390,Special Topics in Mathematics,0.25300229042414957,F00261
PHYS 340,Methods in Theoretical Physics,0.1522064418591801,F00261
PHYS 381,Special Problems in Experimental Physics,0.1342366232348823,F00261
PHYS 382,Special Problems in Theoretical Physics,0.1342366232348823,F00261
MATH 200S,Mathematics for Elementary Teachers,0.2513581206567531,F00262
CORE 210,Introduction to Social Justice,0.1971543126893497,F00262
CORE 220,The Creative Arts,0.18794950309852373,F00262
KINS 275L,Introduction to Exercise Science Laboratory,0.15508008660443393,F00262
KINS 275,Introduction to Exercise Science,0.15368278236035185,F00262
CSCI 310,Junior Seminar,0.7482454956683021,F00263
CSCI 312L,Database Management Laboratory,0.6847255449251306,F00263
CSCI 380,Machine Learning,0.5924958272090659,F00263
MATH 390B,Special Topics in Biostatistics,0.34332052348352904,F00263
PSCI 340,Independent Study in Political Science,0.17831777606547236,F00263
CSCI 110L,Introduction to Computer Science I Laboratory,0.7920688828605451,F00264
CORE 150,Composition I,0.6021770226785057,F00264
CORE 120,Critical Thinking,0.5740715303887056,F00264
CORE 100,New Student Orientation,0.56021452154647,F00264
PSCI 111,Introduction to Political Science,0.2046783794857494,F00264
CSCI 411,Senior Seminar I,0.7986687138914508,F00265
HIS 499,Senior Seminar,0.07464110661095671,F00265
PHYS 490,Senior Seminar,0.06808078240764079,F00265
BIOL 498,Senior Seminar,0.06779393677189427,F00265
BIOL 497,Senior Seminar ,0.06779393677189427,F00265
CORE 260,Humanities,0.7507153006625188,F00266
CORE 201,Introduction to Business and Entrepreneurship,0.7345670381016312,F00266
CSCI 210,Sophomore Seminar,0.6327610975237651,F00266
CSCI 241L,Data Structures and Algorithms Laboratory,0.6297668980499755,F00266
CORE 210,Introduction to Social Justice,0.2676096627932488,F00266
CSCI 110L,Introduction to Computer Science I Laboratory,0.8584069734022042,F00267
CORE 150,Composition I,0.26313172208492497,F00267
CORE 120,Critical Thinking,0.25085053846658545,F00267
CORE 100,New Student Orientation,0.24479547747574107,F00267
PSCI 111,Introduction to Political Science,0.19942992528667164,F00267
CSCI 310,Junior Seminar,0.7987902172766213,F00268
CSCI 380,Machine Learning,0.5162190773813625,F00268
CSCI 380L,Machine Learning Laboratory,0.5119443263706452,F00268
MATH 390B,Special Topics in Biostatistics,0.2521098998687834,F00268
PSCI 340,Independent Study in Political Science,0.17261049693364844,F00268
CSCI 310,Junior Seminar,0.7559096052475972,F00269
CORE 360,The World and its Peoples,0.5309163456880954,F00269
CSCI 360,Computer Networks and Distributed Systems ,0.18834056385865827,F00269
PSCI 340,Independent Study in Political Science,0.17056411661872325,F00269
PSCI 320,Selected Topics in Political Science ,0.16671237247044565,F00269
HIS 499,Senior Seminar,0.061847681875086664,F00270
PHYS 490,Senior Seminar,0.05641179188434858,F00270
BIOL 497,Senior Seminar ,0.05617411135638728,F00270
BIOL 498,Senior Seminar,0.05617411135638727,F00270
ENG 480,Senior Seminar,0.053950038548110646,F00270
CSCI 312L,Database Management Laboratory,0.699998489754237,F00271
PSCI 340,Independent Study in Political Science,0.1822410287215716,F00271
PSCI 320,Selected Topics in Political Science ,0.17812559207598733,F00271
CSCI 390,Special Topics ,0.09712803535918646,F00271
CSCI 398,Independent Study ,0.09225776251091389,F00271
CORE 150,Composition I,0.7302119530115418,F00272
CSCI 110L,Introduction to Computer Science I Laboratory,0.7050520140683636,F00272
CSCI 120L,Introduction to Computer Science II Laboratory,0.7009936650170634,F00272
CORE 120,Critical Thinking,0.6961306685347632,F00272
CORE 100,New Student Orientation,0.6793273812811591,F00272
CSCI 411,Senior Seminar I,0.6862293974178573,F00273
CSCI 412,Senior Seminar II,0.6739423658096437,F00273
HMLS 400,Critical Infrastructure Protection,0.024243648940746293,F00273
HIS 499,Senior Seminar,0.02290980297880293,F00273
SOC 100,Introduction to Sociology,0.02110046852598082,F00273
CSCI 411,Senior Seminar I,0.6863801513283521,F00274
CSCI 412,Senior Seminar II,0.6863091074303153,F00274
SW 486,Social Work Field Experience and Seminar II,0.027870659921271093,F00274
HIS 499,Senior Seminar,0.02397624450019795,F00274
PHYS 490,Senior Seminar,0.02186893467802311,F00274
CSCI 120L,Introduction to Computer Science II Laboratory,0.67452167795426,F00275
